,lat,lon,,
13184,36.77915167,-119.81152,California,
13185,36.78481167,-119.8204867,California,
13186,36.78321333,-119.813065,California,
13187,36.78832667,-119.8225983,California,
13188,36.77984167,-119.8154333,California,
13189,36.789395,-119.82748,California,
13190,36.79099833,-119.831475,California,
13191,36.78930333,-119.8353133,California,
13192,36.787955,-119.8393283,California,
13193,36.78438833,-119.8398917,California,
13194,36.78195333,-119.8373667,California,
13195,36.78459833,-119.8360417,California,
13196,36.77828333,-119.8309517,California,
13197,36.78759167,-119.83088,California,
13198,36.784685,-119.8310533,California,
13199,36.78253833,-119.8337717,California,
13200,36.776025,-119.8260217,California,
13201,36.77393333,-119.8228,California,
13202,36.77288667,-119.819955,California,
13203,36.77567833,-119.817725,California,
13204,36.77663667,-119.8221917,California,
13205,36.77853667,-119.8209883,California,
13206,36.78067833,-119.8309467,California,
13207,36.78199833,-119.827465,California,
13208,36.77788833,-119.8277717,California,
13209,36.78035333,-119.8242417,California,
13210,36.784735,-119.8153817,California,
13211,36.78126667,-119.8197767,California,
13212,36.78307,-119.8241217,California,
13213,36.789615,-119.8185383,California,
13214,36.76752,-119.79788,California,
13215,36.76964833,-119.7995183,California,
13216,36.76323333,-119.7995233,California,
13217,36.77307167,-119.7996833,California,
13218,36.77130167,-119.795675,California,
13219,36.807195,-119.8354467,California,
13220,36.807995,-119.8401367,California,
13221,36.79364,-119.842465,California,
13222,36.808435,-119.8453367,California,
13223,36.801425,-119.8413867,California,
13224,36.80570833,-119.841675,California,
13225,36.80512,-119.836925,California,
13226,36.80218333,-119.836235,California,
13227,36.796065,-119.835245,California,
13228,36.79940667,-119.834455,California,
13229,36.79972833,-119.8384583,California,
13230,36.79694667,-119.839825,California,
13231,36.80071167,-119.84443,California,
13232,36.80445333,-119.84398,California,
13233,36.79378167,-119.845405,California,
13234,36.80563,-119.8454133,California,
13235,36.80349,-119.8348883,California,
13236,36.79642667,-119.8453133,California,
13237,42.29576,-89.62935833,Illinois,
13238,42.29599,-89.61909167,Illinois,
13239,42.29859167,-89.618945,Illinois,
13240,42.29862833,-89.61495167,Illinois,
13241,42.29739833,-89.61226,Illinois,
13242,42.29377667,-89.61355333,Illinois,
13243,42.29522667,-89.60606667,Illinois,
13244,42.29280667,-89.60348167,Illinois,
13245,42.2922,-89.59963167,Illinois,
13246,42.28915167,-89.60017333,Illinois,
13247,42.286215,-89.60569667,Illinois,
13248,42.28513333,-89.61522,Illinois,
13249,42.28558,-89.62349667,Illinois,
13250,42.28596,-89.62855,Illinois,
13251,42.288435,-89.62818333,Illinois,
13252,42.290465,-89.631605,Illinois,
13253,42.29053667,-89.62672833,Illinois,
13254,42.29262833,-89.62156833,Illinois,
13255,42.29136,-89.61726833,Illinois,
13256,42.288495,-89.62079833,Illinois,
13257,42.28734,-89.61018667,Illinois,
13258,42.28916833,-89.60760833,Illinois,
13259,42.29158,-89.607555,Illinois,
13260,42.284351,-89.631168,Illinois,
13261,42.29694333,-89.62318833,Illinois,
13262,42.29371167,-89.631795,Illinois,
13263,26.61786167,-81.85894667,Florida,
13264,26.61870833,-81.86254167,Florida,
13265,26.61924167,-81.864355,Florida,
13266,26.61945,-81.8658,Florida,
13267,26.622052,-81.864219,Florida,
13268,26.62224333,-81.85923333,Florida,
13269,26.622025,-81.86171833,Florida,
13270,26.61891,-81.857115,Florida,
13271,26.62251667,-81.85482833,Florida,
13272,26.63317,-81.86404167,Florida,
13273,26.63423,-81.83784167,Florida,
13274,26.62786833,-81.86502333,Florida,
13275,26.633418,-81.861027,Florida,
13276,26.63307,-81.85938667,Florida,
13277,26.63069333,-81.85573167,Florida,
13278,26.63055333,-81.85173833,Florida,
13279,26.63361,-81.85185,Florida,
13280,26.63320667,-81.85436833,Florida,
13281,26.62474667,-81.85655167,Florida,
13282,26.626245,-81.85785833,Florida,
13283,26.62765333,-81.85956,Florida,
13284,26.65065167,-81.84795167,Florida,
13285,26.64827667,-81.83176333,Florida,
13286,26.625125,-81.863535,Florida,
13287,26.63392167,-81.856585,Florida,
13288,26.631065,-81.86298333,Florida,
13289,26.62979333,-81.85496333,Florida,
13290,26.631375,-81.83948333,Florida,
13291,26.630415,-81.83450833,Florida,
13292,26.632185,-81.83434833,Florida,
13293,26.63371333,-81.83487333,Florida,
13294,26.63511,-81.84680667,Florida,
13295,26.63639,-81.84781667,Florida,
13296,26.63731833,-81.85631167,Florida,
13297,26.63551833,-81.86097333,Florida,
13298,26.641112,-81.848262,Florida,
13299,26.64587667,-81.84575167,Florida,
13300,26.64244833,-81.846755,Florida,
13301,26.64070167,-81.84157167,Florida,
13302,26.63787167,-81.83632833,Florida,
13303,26.64069667,-81.83814833,Florida,
13304,26.64169,-81.83235667,Florida,
13305,26.633764,-81.830206,Florida,
13306,26.630774,-81.84839,Florida,
13307,26.639225,-81.829317,Florida,
13308,26.63672667,-81.833035,Florida,
13309,26.640634,-81.831369,Florida,
13310,26.64489333,-81.83176,Florida,
13311,26.641995,-81.82923,Florida,
13312,26.64289167,-81.83464333,Florida,
13313,26.64761,-81.83330667,Florida,
13314,26.64603167,-81.836605,Florida,
13315,26.64307,-81.85200167,Florida,
13316,26.64622167,-81.84440667,Florida,
13317,26.64130333,-81.85387667,Florida,
13318,26.64178167,-81.86138833,Florida,
13319,26.64075,-81.85791167,Florida,
13320,26.64024,-81.85996,Florida,
13321,26.637325,-81.84609,Florida,
13322,26.63842167,-81.83963667,Florida,
13323,26.633285,-81.84230167,Florida,
13324,26.6336,-81.84835833,Florida,
13325,26.63052,-81.84237,Florida,
13326,26.66598333,-81.82999667,Florida,
13327,26.66703,-81.82788167,Florida,
13328,26.622011,-81.865898,Florida,
13329,26.628879,-81.868195,Florida,
13330,26.63282333,-81.86674667,Florida,
13331,26.64670333,-81.86142833,Florida,
13332,26.64478333,-81.86078,Florida,
13333,26.629313,-81.861284,Florida,
13334,26.64313833,-81.85827167,Florida,
13335,26.644975,-81.85829833,Florida,
13336,26.64801833,-81.85026167,Florida,
13337,26.647989,-81.84821,Florida,
13338,26.648005,-81.839745,Florida,
13339,26.64081833,-81.85144667,Florida,
13340,26.647095,-81.8561,Florida,
13341,26.64443333,-81.8509,Florida,
13342,26.64518167,-81.84854833,Florida,
13343,26.655306,-81.844731,Florida,
13344,26.65416833,-81.84256667,Florida,
13345,26.657867,-81.842175,Florida,
13346,26.66075167,-81.841175,Florida,
13347,26.65429333,-81.836015,Florida,
13348,26.663485,-81.83723,Florida,
13349,26.661805,-81.83783833,Florida,
13350,26.66340333,-81.83534167,Florida,
13351,26.659025,-81.82791833,Florida,
13352,26.64757667,-81.82905333,Florida,
13353,26.64508667,-81.82847333,Florida,
13354,26.6552,-81.83211667,Florida,
13355,26.65459,-81.83039333,Florida,
13356,26.65442833,-81.82762,Florida,
13357,26.66058333,-81.82768167,Florida,
13358,26.66762667,-81.82026333,Florida,
13359,26.66392,-81.82608,Florida,
13360,26.665263,-81.825237,Florida,
13361,26.66128333,-81.83492833,Florida,
13362,26.655715,-81.82761833,Florida,
13363,26.65975833,-81.83497,Florida,
13364,26.65771333,-81.837185,Florida,
13365,26.65192333,-81.83748833,Florida,
13366,26.65469167,-81.84063333,Florida,
13367,26.66095167,-81.83252667,Florida,
13368,26.64407333,-81.84114167,Florida,
13369,26.62715333,-81.84369667,Florida,
13370,26.66613667,-81.825085,Florida,
13371,26.12877833,-80.17796333,Florida,
13372,26.13341167,-80.18193833,Florida,
13373,26.13447167,-80.17548667,Florida,
13374,26.138485,-80.18151333,Florida,
13375,26.12236333,-80.1781,Florida,
13376,26.13665333,-80.18071667,Florida,
13377,26.12146,-80.15878,Florida,
13378,26.12362,-80.14918,Florida,
13379,26.12536667,-80.14352833,Florida,
13380,26.12892167,-80.17368667,Florida,
13381,26.12034833,-80.16030333,Florida,
13382,26.13624,-80.174695,Florida,
13383,26.13283667,-80.17418167,Florida,
13384,26.15070167,-80.18231667,Florida,
13385,26.15508167,-80.16357167,Florida,
13386,26.158443,-80.159502,Florida,
13387,26.15879,-80.16215,Florida,
13388,26.12139667,-80.14621667,Florida,
13389,26.13424,-80.163915,Florida,
13390,26.13081167,-80.16684,Florida,
13391,26.12934333,-80.15871167,Florida,
13392,26.15188167,-80.1633,Florida,
13393,26.13156667,-80.14415,Florida,
13394,26.14030833,-80.17153667,Florida,
13395,26.15108833,-80.174245,Florida,
13396,26.13605,-80.16114167,Florida,
13397,26.148335,-80.17091167,Florida,
13398,26.13791,-80.144155,Florida,
13399,26.14182333,-80.15293667,Florida,
13400,26.13614333,-80.15337,Florida,
13401,26.12956833,-80.15337167,Florida,
13402,26.13375,-80.14420833,Florida,
13403,26.15151333,-80.15462833,Florida,
13404,26.132925,-80.15069,Florida,
13405,26.12296833,-80.14361333,Florida,
13406,26.12897667,-80.17020667,Florida,
13407,26.13708667,-80.17150333,Florida,
13408,26.13116667,-80.17228333,Florida,
13409,26.14247333,-80.17153833,Florida,
13410,26.15258167,-80.170425,Florida,
13411,26.15133167,-80.15800667,Florida,
13412,26.15083167,-80.14602833,Florida,
13413,26.14967333,-80.15011167,Florida,
13414,26.14810833,-80.14481,Florida,
13415,26.14458,-80.14434667,Florida,
13416,26.142149,-80.14871,Florida,
13417,26.14120167,-80.14426167,Florida,
13418,26.12985333,-80.14724833,Florida,
13419,26.12738167,-80.15047,Florida,
13420,26.12824667,-80.14378167,Florida,
13421,26.12221333,-80.16629167,Florida,
13422,26.12902667,-80.16775833,Florida,
13423,26.134175,-80.16845833,Florida,
13424,26.15621167,-80.15725333,Florida,
13425,26.12936,-80.16363167,Florida,
13426,26.12120833,-80.15034,Florida,
13427,26.13698833,-80.14883,Florida,
13428,26.133095,-80.15545667,Florida,
13429,26.12579333,-80.14450833,Florida,
13430,26.12070333,-80.142925,Florida,
13431,26.155985,-80.170185,Florida,
13432,26.15817333,-80.17018667,Florida,
13433,26.15721,-80.16863167,Florida,
13434,35.02602333,-90.80052333,Arkansas,
13435,35.02601333,-90.79383667,Arkansas,
13436,35.02407333,-90.79466833,Arkansas,
13437,35.028835,-90.78882,Arkansas,
13438,35.021885,-90.78950167,Arkansas,
13439,35.02468,-90.78637667,Arkansas,
13440,35.02022333,-90.79478667,Arkansas,
13441,35.02324667,-90.79982,Arkansas,
13442,35.01846333,-90.79705167,Arkansas,
13443,35.01711,-90.79294,Arkansas,
13444,35.01859667,-90.78860833,Arkansas,
13445,35.01983,-90.786745,Arkansas,
13446,35.01495,-90.78560667,Arkansas,
13447,35.01374167,-90.79009167,Arkansas,
13448,35.011475,-90.79587333,Arkansas,
13449,35.01496833,-90.79977333,Arkansas,
13450,35.01403167,-90.80269333,Arkansas,
13451,35.01187833,-90.798305,Arkansas,
13452,35.00834,-90.802465,Arkansas,
13453,35.00796,-90.799585,Arkansas,
13454,35.00885,-90.79612,Arkansas,
13455,35.00778167,-90.78854667,Arkansas,
13456,35.01216833,-90.78494,Arkansas,
13457,35.012242,-90.788817,Arkansas,
13458,35.00425,-90.79128,Arkansas,
13459,35.00495333,-90.79564833,Arkansas,
13460,35.00541,-90.785405,Arkansas,
13461,35.00559167,-90.79942667,Arkansas,
13462,34.99939167,-90.79502333,Arkansas,
13463,34.99936,-90.79007167,Arkansas,
13464,35.001185,-90.78890167,Arkansas,
13465,34.99525667,-90.78463167,Arkansas,
13466,34.99249167,-90.78564667,Arkansas,
13467,34.98992,-90.78198833,Arkansas,
13468,34.99098,-90.77761,Arkansas,
13469,34.98727,-90.78088833,Arkansas,
13470,34.98650167,-90.77714,Arkansas,
13471,34.98806667,-90.782,Arkansas,
13472,34.98298333,-90.779605,Arkansas,
13473,35.00104333,-90.78307,Arkansas,
13474,38.741095,-90.27474167,Arkansas,
13475,38.741609,-90.264291,Arkansas,
13476,38.732835,-90.27153667,Arkansas,
13477,38.73604,-90.26454,Arkansas,
13478,38.73564667,-90.268335,Arkansas,
13479,38.73824667,-90.26596333,Arkansas,
13480,38.73334,-90.275945,Arkansas,
13481,38.7375,-90.27651,Arkansas,
13482,38.74086,-90.27928667,Arkansas,
13483,38.744355,-90.28261667,Arkansas,
13484,38.74155,-90.28461333,Arkansas,
13485,38.739605,-90.28219,Arkansas,
13486,38.735175,-90.27804,Arkansas,
13487,38.73705833,-90.287175,Arkansas,
13488,38.73874667,-90.29049833,Arkansas,
13489,38.74195,-90.29269,Arkansas,
13490,38.74355833,-90.289955,Arkansas,
13491,38.74636167,-90.28674167,Arkansas,
13492,38.74609833,-90.29200167,Arkansas,
13493,38.74753667,-90.295575,Arkansas,
13494,38.74693333,-90.29963833,Arkansas,
13495,38.74300167,-90.29738333,Arkansas,
13496,38.74397167,-90.30212,Arkansas,
13497,38.74677667,-90.30387333,Arkansas,
13498,38.74692333,-90.30989333,Arkansas,
13499,38.74650833,-90.31512333,Arkansas,
13500,38.74415833,-90.31802667,Arkansas,
13501,38.74490167,-90.31977167,Arkansas,
13502,38.73989333,-90.31902333,Arkansas,
13503,38.735985,-90.31913,Arkansas,
13504,38.73266667,-90.31891,Arkansas,
13505,38.73393333,-90.3156,Arkansas,
13506,38.73256667,-90.31277667,Arkansas,
13507,38.73470833,-90.30861,Arkansas,
13508,38.73688833,-90.31285667,Arkansas,
13509,38.74273,-90.312045,Arkansas,
13510,38.74275167,-90.30681833,Arkansas,
13511,38.740175,-90.308085,Arkansas,
13512,38.74190167,-90.30310667,Arkansas,
13513,38.73811167,-90.30422,Arkansas,
13514,38.73499,-90.30458833,Arkansas,
13515,38.733745,-90.29849833,Arkansas,
13516,38.73649667,-90.30108333,Arkansas,
13517,38.74061833,-90.29908333,Arkansas,
13518,38.73807,-90.29608167,Arkansas,
13519,38.73641,-90.29601167,Arkansas,
13520,38.73427167,-90.28984333,Arkansas,
13521,38.74062333,-90.314245,Arkansas,
13522,38.73899167,-90.29597833,Arkansas,
13523,38.74419667,-90.27851333,Arkansas,
13524,35.07297833,-89.96856667,Tennessee,
13525,35.07084167,-89.976255,Tennessee,
13526,35.06960833,-89.97591667,Tennessee,
13527,35.06732,-89.97509,Tennessee,
13528,35.07002833,-89.96879833,Tennessee,
13529,35.07175667,-89.967385,Tennessee,
13530,35.071085,-89.96963667,Tennessee,
13531,35.06803833,-89.967915,Tennessee,
13532,35.06783333,-89.97009,Tennessee,
13533,35.06945667,-89.972665,Tennessee,
13534,35.07301667,-89.97140833,Tennessee,
13535,35.07119833,-89.97265333,Tennessee,
13536,42.40443833,-71.03775833,"Chelsea, MA",
13537,42.406262,-71.033141,"Chelsea, MA",
13538,42.39997,-71.04002833,"Chelsea, MA",
13539,42.40311,-71.06192833,"Chelsea, MA",
13540,42.41259667,-71.04494,"Everett, MA",
13541,42.41562667,-71.04006833,"Everett, MA",
13542,42.41694333,-71.04261667,"Everett, MA",
13543,42.41049,-71.05387333,"Everett, MA",
13544,42.406693,-71.063799,"Everett, MA",
13545,42.41083167,-71.06241333,"Everett, MA",
13546,42.4144,-71.06361667,"Everett, MA",
13547,42.40354333,-71.04715167,"Everett, MA",
13548,42.40892833,-71.044905,"Everett, MA",
13549,42.40395167,-71.05774833,"Everett, MA",
13550,42.407233,-71.037771,"Everett, MA",
13551,42.412815,-71.04971167,"Everett, MA",
13552,42.408944,-71.059773,"Everett, MA",
13553,42.40813833,-71.05101333,"Everett, MA",
13554,42.40942167,-71.03982833,"Everett, MA",
13555,42.41477333,-71.03440167,"Everett, MA",
13556,42.405485,-71.052155,"Everett, MA",
13557,37.47445167,-122.1302367,California,
13558,37.47732833,-122.14509,California,
13559,37.47671667,-122.1345533,California,
13560,37.47450333,-122.13703,California,
13561,37.472255,-122.1400567,California,
13562,37.47218,-122.1331183,California,
13563,37.4778,-122.1391,California,
13564,37.473365,-122.1455567,California,
13565,37.46406333,-122.1393967,California,
13566,37.46618833,-122.1352417,California,
13567,37.46930167,-122.1362767,California,
13568,37.46797667,-122.127765,California,
13569,37.47652833,-122.15214,California,
13570,37.46512333,-122.1265983,California,
13571,37.472125,-122.1520067,California,
13572,37.463955,-122.131646,California,
13573,37.46201333,-122.134245,California,
13574,37.46095833,-122.1266183,California,
13575,37.454109,-122.129065,California,
13576,37.474385,-122.134475,California,
13577,37.46697833,-122.1511783,California,
13578,37.47604667,-122.1414117,California,
13579,37.471295,-122.130675,California,
13580,37.467818,-122.152466,California,
13581,37.452775,-122.1254967,California,
13582,37.466765,-122.1475417,California,
13583,37.46137167,-122.1309383,California,
13584,37.471115,-122.1438233,California,
13585,37.45818333,-122.1309267,California,
13586,37.46035,-122.141993,California,
13587,37.45856667,-122.1351783,California,
13588,37.45327,-122.129865,California,
13589,37.45410667,-122.1309083,California,
13590,37.45464333,-122.133615,California,
13591,37.45409667,-122.1357083,California,
13592,37.4587,-122.1427733,California,
13593,37.46358667,-122.14717,California,
13594,37.46478167,-122.1497383,California,
13595,37.458565,-122.1448667,California,
13596,40.7481,-74.20655667,New Jersey,
13597,40.75178667,-74.227175,New Jersey,
13598,40.75200833,-74.19817,New Jersey,
13599,40.74948167,-74.19844,New Jersey,
13600,40.752735,-74.211579,New Jersey,
13601,40.7617,-74.21014667,New Jersey,
13602,40.76025167,-74.20384667,New Jersey,
13603,40.75235333,-74.20689833,New Jersey,
13604,40.753549,-74.221959,New Jersey,
13605,40.76878167,-74.206495,New Jersey,
13606,40.76332833,-74.20271333,New Jersey,
13607,40.75643833,-74.20457333,New Jersey,
13608,40.75455,-74.22273167,New Jersey,
13609,40.76483,-74.21529,New Jersey,
13610,40.75712667,-74.20044,New Jersey,
13611,40.761395,-74.21582333,New Jersey,
13612,40.75582,-74.19839,New Jersey,
13613,40.76336167,-74.19310167,New Jersey,
13614,40.76390333,-74.19851,New Jersey,
13615,40.75911333,-74.22044667,New Jersey,
13616,40.76950667,-74.21435,New Jersey,
13617,40.755035,-74.21451167,New Jersey,
13618,40.759974,-74.200276,New Jersey,
13619,40.75975,-74.19403667,New Jersey,
13620,40.75590333,-74.20112833,New Jersey,
13621,40.77111833,-74.210415,New Jersey,
13622,40.76156,-74.195425,New Jersey,
13623,40.7525,-74.23584833,New Jersey,
13624,40.75880833,-74.211315,New Jersey,
13625,41.64014,-87.483685,Indiana,
13626,41.63771667,-87.48699167,Indiana,
13627,41.63450833,-87.486295,Indiana,
13628,41.63338667,-87.48182667,Indiana,
13629,41.631165,-87.48422167,Indiana,
13630,41.62875167,-87.48964333,Indiana,
13631,41.629624,-87.480008,Indiana,
13632,41.62490667,-87.48826333,Indiana,
13633,41.621162,-87.48924,Indiana,
13634,41.62627333,-87.48181833,Indiana,
13635,41.63616833,-87.45336333,Indiana,
13636,41.618805,-87.48225667,Indiana,
13637,41.62219333,-87.48486833,Indiana,
13638,41.62117667,-87.47693667,Indiana,
13639,41.62832667,-87.45557333,Indiana,
13640,41.62444833,-87.45386333,Indiana,
13641,41.63304167,-87.45303167,Indiana,
13642,41.625099,-87.458444,Indiana,
13643,41.621145,-87.46302833,Indiana,
13644,41.62492,-87.46413167,Indiana,
13645,41.6272,-87.468706,Indiana,
13646,41.62996167,-87.47443333,Indiana,
13647,41.63472,-87.448765,Indiana,
13648,41.63840667,-87.44339167,Indiana,
13649,41.636825,-87.43954167,Indiana,
13650,41.63766333,-87.43355833,Indiana,
13651,41.64098333,-87.43433,Indiana,
13652,41.65115833,-87.44500833,Indiana,
13653,41.645683,-87.456642,Indiana,
13654,41.642255,-87.45700333,Indiana,
13655,41.63842333,-87.45682667,Indiana,
13656,41.63884833,-87.45104667,Indiana,
13657,41.649405,-87.44952,Indiana,
13658,41.646851,-87.443441,Indiana,
13659,41.64606833,-87.43725833,Indiana,
13660,41.64434167,-87.45242833,Indiana,
13661,41.64672167,-87.44776667,Indiana,
13662,41.640815,-87.43854333,Indiana,
13663,41.642335,-87.44862667,Indiana,
13664,41.637365,-87.48023667,Indiana,
13665,41.63805,-87.47628333,Indiana,
13666,41.62897667,-87.46122333,Indiana,
13667,41.62911333,-87.46550667,Indiana,
13668,41.62373667,-87.466335,Indiana,
13669,41.62423167,-87.47619167,Indiana,
13670,35.97899667,-78.878545,North Carolina,
13671,35.98022667,-78.88179667,North Carolina,
13672,35.98283167,-78.88498667,North Carolina,
13673,35.98758667,-78.89451667,North Carolina,
13674,35.992075,-78.897325,North Carolina,
13675,35.99604833,-78.89861667,North Carolina,
13676,36.004975,-78.89148,North Carolina,
13677,36.00146333,-78.89481167,North Carolina,
13678,35.99334333,-78.895895,North Carolina,
13679,35.99067833,-78.89375667,North Carolina,
13680,35.988015,-78.88720167,North Carolina,
13681,35.98465333,-78.88114167,North Carolina,
13682,35.992085,-78.88644833,North Carolina,
13683,35.99628333,-78.88922333,North Carolina,
13684,35.995025,-78.88420833,North Carolina,
13685,36.00058833,-78.88901667,North Carolina,
13686,35.99478,-78.88105167,North Carolina,
13687,36.001945,-78.88321833,North Carolina,
13688,36.00393167,-78.88431167,North Carolina,
13689,36.00319833,-78.87919167,North Carolina,
13690,35.998895,-78.88025333,North Carolina,
13691,35.998815,-78.86987333,North Carolina,
13692,35.99528,-78.86929833,North Carolina,
13693,35.99107167,-78.874395,North Carolina,
13694,35.98965833,-78.878925,North Carolina,
13695,35.99425667,-78.87826833,North Carolina,
13696,35.98501667,-78.8773,North Carolina,
13697,35.98714,-78.87263333,North Carolina,
13698,35.99276,-78.87089667,North Carolina,
13699,35.97657333,-78.88294167,North Carolina,
13700,35.979665,-78.89209167,North Carolina,
13701,35.986424,-78.896908,North Carolina,
13702,35.98820833,-78.90153667,North Carolina,
13703,35.97309333,-78.88531333,North Carolina,
13704,35.97282,-78.88808167,North Carolina,
13705,35.97479667,-78.88755833,North Carolina,
13706,35.97594333,-78.89773333,North Carolina,
13707,35.97195167,-78.89564167,North Carolina,
13708,35.97685333,-78.90009667,North Carolina,
13709,35.98016333,-78.89622667,North Carolina,
13710,35.98758667,-78.90696667,North Carolina,
13711,35.97990877,-78.87358994,North Carolina,
13712,35.99421833,-78.86463,North Carolina,
13713,35.97504667,-78.89046333,North Carolina,
13714,35.99212833,-78.90052,North Carolina,
13715,35.992154,-78.894702,North Carolina,
13716,35.98052833,-78.90018333,North Carolina,
13717,35.983805,-78.89027333,North Carolina,
13718,35.997545,-78.88558333,North Carolina,
13719,35.975685,-78.90310667,North Carolina,
13720,35.985255,-78.8912,North Carolina,
13721,36.00449333,-78.87623,North Carolina,
13722,35.96848167,-78.89082333,North Carolina,
13723,35.97602,-78.884372,North Carolina,
13724,35.975257,-78.880736,North Carolina,
13725,35.99993167,-78.89826,North Carolina,
13726,35.994705,-78.897942,North Carolina,
13727,35.984312,-78.898556,North Carolina,
13728,35.982207,-78.90268,North Carolina,
13729,35.995523,-78.895736,North Carolina,
13730,35.987953,-78.893207,North Carolina,
13731,35.993304,-78.892363,North Carolina,
13732,35.970542,-78.894445,North Carolina,
13733,42.42308,-82.97823,Michigan,
13734,42.44508,-82.98173167,Michigan,
13735,42.43923333,-82.95195333,Michigan,
13736,42.4386,-82.98396,Michigan,
13737,42.434005,-82.98623667,Michigan,
13738,42.44914,-82.95515667,Michigan,
13739,42.44854833,-82.98431667,Michigan,
13740,42.44711167,-82.96690833,Michigan,
13741,42.44920333,-82.96472833,Michigan,
13742,42.419952,-82.969956,Michigan,
13743,42.44514,-82.97451667,Michigan,
13744,42.44178167,-82.95972,Michigan,
13745,42.43227667,-82.96661833,Michigan,
13746,42.43735333,-82.956865,Michigan,
13747,42.44488167,-82.94723667,Michigan,
13748,42.43322,-82.98129333,Michigan,
13749,42.43407833,-82.96187667,Michigan,
13750,42.42921833,-82.96178,Michigan,
13751,42.42648833,-82.96140833,Michigan,
13752,42.432786,-82.974107,Michigan,
13753,42.428115,-82.96889833,Michigan,
13754,42.44174333,-82.970985,Michigan,
13755,42.441385,-82.984215,Michigan,
13756,42.44907167,-82.959855,Michigan,
13757,42.43919167,-82.97384,Michigan,
13758,42.44573333,-82.954705,Michigan,
13759,42.424565,-82.98122,Michigan,
13760,42.44930833,-82.94769167,Michigan,
13761,42.43152833,-82.95671667,Michigan,
13762,42.44599833,-82.97946,Michigan,
13763,42.43617167,-82.96763833,Michigan,
13764,42.43477333,-82.95490667,Michigan,
13765,42.44393667,-82.95488833,Michigan,
13766,42.426335,-82.97391333,Michigan,
13767,42.42164833,-82.96632,Michigan,
13768,42.44547833,-82.96233,Michigan,
13769,42.42703333,-82.98599167,Michigan,
13770,42.44451167,-82.96673667,Michigan,
13771,42.42321167,-82.96385667,Michigan,
13772,42.42888667,-82.97826667,Michigan,
13773,42.42477833,-82.96641833,Michigan,
13774,42.44881,-82.97232,Michigan,
13775,42.44068833,-82.98179833,Michigan,
13776,42.430315,-82.98608167,Michigan,
13777,42.43814833,-82.96419,Michigan,
13778,42.43434333,-82.94797833,Michigan,
13779,42.43068833,-82.95070833,Michigan,
13780,42.42596167,-82.95432667,Michigan,
13781,42.42125167,-82.95782833,Michigan,
13782,42.419,-82.96080333,Michigan,
13783,42.42152833,-82.950685,Michigan,
13784,42.42718833,-82.94494833,Michigan,
13785,42.43036167,-82.94532667,Michigan,
13786,42.42936333,-82.93801667,Michigan,
13787,42.42364833,-82.93823167,Michigan,
13788,42.42041667,-82.94311333,Michigan,
13789,42.41761,-82.94843667,Michigan,
13790,42.41544167,-82.9545,Michigan,
13791,42.4144,-82.94456667,Michigan,
13792,42.41713833,-82.9399,Michigan,
13793,42.42063,-82.93366167,Michigan,
13794,42.42695333,-82.92993,Michigan,
13795,42.42287333,-82.92872,Michigan,
13796,42.41745167,-82.93381833,Michigan,
13797,42.41338833,-82.93989167,Michigan,
13798,42.44965333,-82.95373333,Michigan,
13799,42.44668833,-82.95004167,Michigan,
13800,42.450085,-82.94296667,Michigan,
13801,42.44733167,-82.94387833,Michigan,
13802,42.44201833,-82.94987167,Michigan,
13803,42.42401667,-82.97000833,Michigan,
13804,42.423085,-82.945175,Michigan,
13805,42.42607167,-82.93355,Michigan,
13806,42.42586667,-82.94180833,Michigan,
13807,42.448,-82.99052,Michigan,
13808,42.44481,-82.98789,Michigan,
13809,42.44616,-82.99302,Michigan,
13810,42.44283,-82.99142,Michigan,
13811,42.4431,-82.98671,Michigan,
13812,42.43927,-82.98897,Michigan,
13813,42.4393,-82.99504,Michigan,
13814,42.43581,-82.98646,Michigan,
13815,42.43576,-82.9923,Michigan,
13816,42.43202,-82.99099,Michigan,
13817,42.42878,-82.9921,Michigan,
13818,42.42613,-82.98956,Michigan,
13819,42.42379,-82.99148,Michigan,
13820,42.42578,-82.99563,Michigan,
13821,42.42806,-82.99832,Michigan,
13822,42.43203,-82.99591,Michigan,
13823,42.4352,-82.99842,Michigan,
13824,42.43903,-82.99989,Michigan,
13825,42.44263,-82.99648,Michigan,
13826,42.4441,-83.00155,Michigan,
13827,42.44643,-82.99792,Michigan,
13828,42.44823,-82.99848,Michigan,
13829,42.44785,-83.0003,Michigan,
13830,42.44784,-83.00522,Michigan,
13831,42.4442,-83.00396,Michigan,
13832,42.44081,-83.00377,Michigan,
13833,42.44066,-83.00805,Michigan,
13834,42.43924,-83.01033,Michigan,
13835,42.43789,-83.00594,Michigan,
13836,42.43553,-83.00232,Michigan,
13837,42.43179,-82.99956,Michigan,
13838,42.43167,-83.00568,Michigan,
13839,42.42819,-83.00307,Michigan,
13840,42.42431,-83.0017,Michigan,
13841,42.42338,-82.99938,Michigan,
13842,42.42157,-82.99627,Michigan,
13843,42.42014,-83.0005,Michigan,
13844,42.42118,-83.00521,Michigan,
13845,42.42473,-83.00679,Michigan,
13846,42.42072,-83.0089,Michigan,
13847,42.41775,-83.00716,Michigan,
13848,42.42806,-83.00939,Michigan,
13849,42.43144,-83.0117,Michigan,
13850,42.42782,-83.01286,Michigan,
13851,42.43317,-83.01301,Michigan,
13852,42.43529,-83.00887,Michigan,
13853,42.43509,-83.01339,Michigan,
